May_12,April_2,May_16,March,May_8,February,May_3,September_2,May_5,May_2,February_2,May_7,August_4,February_3,May_15,August,April,August_2,November,September,September_3,October_2,May_6,May_11,August_5,April_5,January,July,May_14,May_9,April_3,May_4,October,August_3,July_2,May,May_13,June,April_4,May_10
-0.16954182092799852,0.04906202683085842,-0.7168849816086571,0.3430283704258458,-0.2140015260142914,-0.31598845316664,0.4965849565016536,0.2785203264531054,0.35398550448066546,-0.0882385262977892,-0.09456571477209003,-0.6212139971671914,-0.6102082567616405,0.24075633171515065,-0.1759816528352377,-0.4615328277093891,-0.050246710681944154,-0.5047073614260159,0.10963291261076193,-0.2509560217196428,-0.3639370183821431,-0.32298487730117176,0.6323787598016921,0.4914672536586596,0.2249803325543036,0.1857074591731947,-0.18022740139084753,-0.6995213284768032,0.03532026190595718,0.22995427652949824,0.2811923859999875,-0.055677167289235385,0.055628156999714,0.4344017515134021,-0.03531775521040573,0.23077670033874634,0.38101942760699525,-0.2805624295243311,-0.07399087351356938,-0.2050670174642679
-0.17733687078909033,0.028620694271217995,-0.44117426327908194,0.3606634830944979,0.25265247794290796,-0.3501974293541652,0.5641741523383337,-0.5333705157643954,-0.1383696864317835,-0.25839687294142766,-0.3055366872657019,-0.4529201715875057,-0.24993266012720125,0.029167679917567163,0.4028408770873114,0.06705963839889904,-0.23956865455816875,-0.11331803315456826,0.17215581586931722,-0.16689559008531307,0.013142157992777636,-0.24872624176514035,0.3678235978249479,0.13503531355685147,0.08164804027926142,0.49929717965879394,-0.46632362020780554,-0.4119274508630067,0.21510884289059717,-0.212852739414284,0.34612775161123266,0.1685633408283656,-0.22458964638798004,0.12601905383427647,-0.03693818296284866,0.19026389725000298,0.5012291671276377,-0.1458293057705764,-0.002448240530645601,-0.7950356450660322
-0.22902954218357063,-0.0010972093852081727,-0.3583112769103515,0.5908712440465839,-0.022576710614939877,-0.3862890770044804,0.6691652625856134,0.6189003267288138,-0.09283021813594275,-0.145303944397687,-0.47549127948259895,-0.30788745246559246,-0.3390481984758581,0.19765571166605173,0.10347989535692384,-0.9446458470987057,-0.2099601755342621,-0.7507847415887214,0.08408345865173658,-0.5826980939155979,-0.32876328155797074,0.3002818216569722,0.44544017540696546,0.5023248587559851,0.09977810109397424,0.3539852806136419,-0.3571001144836583,-0.5008258578185366,0.3521646392109937,0.009776809403087006,0.1318123749787157,0.088435097765071,-0.09860262404664702,0.2457228081158231,0.10904195014772397,0.24190017635044478,0.3453557226834264,0.18876069597660466,0.03079817095504772,-0.392498491367718
0.33328198961587674,0.24752025590752427,-0.1801449158652006,0.8450781882377185,-0.13167579554413886,-0.14986688347143556,0.004032966136500185,0.15058135014636387,-0.28906518448637764,0.29611123802642697,-0.35557750552797496,-0.8811627685067196,-0.7508565856242843,-0.07447891683706924,-0.5345425039953804,-0.4746560268373559,-0.3796556742147398,-0.3989496078285767,-0.025715991266568455,-0.18822770687613294,-0.24872108155222372,0.05376056820881024,0.5716894355984818,0.6143541091360659,0.13788451832685839,0.1483974658465087,-0.4514702992494307,-0.6937196143179254,0.2877857344291136,0.24603596041149697,0.12288594341287258,-0.10032412893168645,-0.08025470637471653,0.5520635187741084,0.043651956772021716,0.2512498324307202,0.5449372072409439,0.01953913468049705,-0.31705572657910663,-0.3624675742638707
-0.03862408194810441,-0.18233408909279167,-0.16072727892935385,0.4167962536985654,0.06012521620083795,-0.3855907017410706,0.4286704052219261,0.5744425057053114,0.37633160846853253,-0.54353825429451,-0.4794577655523732,-0.16468385312832526,-0.7552939877398666,-0.18759315747427188,0.11304869773370804,-0.161399147429095,-0.07875532430908286,-0.44723356707254824,-0.15737931643258632,-0.11250849017856046,-0.24808118649267566,0.10668773773342533,0.3175788694069624,0.2565238275993539,0.11110681756719491,0.24871021648211733,-0.47383781106365036,-0.6961951091557358,0.27024465623631994,-0.11884075251281559,0.238744956175694,0.061145192822995215,-0.33424030382864583,0.6020260783247018,-0.10767111379910553,0.22784218164561468,0.47796104997174516,0.3250407292640621,-0.17022923624565134,-0.2595836823507621
0.1829958242415754,0.14251833469199623,-0.1831907363665004,0.45118915275895577,-0.14767016039853206,-0.21930684794045457,0.10184021402119653,0.5103700950185379,-0.19529752786011356,-0.26454388018832775,-0.4149673457218867,-0.33236915128281225,-0.19299993141484995,-0.2055562877473951,-0.18001902369466607,-0.6632346604035823,-0.25641717450181417,-0.7724384620889729,0.07995326520128059,-0.38558390355616445,-0.04693446920962972,0.40449594905487357,0.4560916839384851,0.39130134461702526,-0.0736731656754701,0.13046338931146215,-0.6024327040036002,-0.5337444612132217,0.2638159491217366,-0.038019374541071974,-0.11380612371092422,-0.13828315462428675,0.11308877092930351,0.2945537775251725,0.021609292430261037,0.651255498769135,0.5124178174036296,0.22979339098308985,0.0769270067504302,-0.26478036029887747
0.4291428758687624,0.1843163761755734,-0.31014417574600556,0.6232084528598644,-0.15275856831971926,-0.16473592812120438,0.050566063007770404,0.574562203811314,0.0496982922301655,-0.002225164597152631,-0.16098655250251975,-0.3631038580590652,-0.6214470769517175,0.2910743220907818,-0.5542035953636409,-0.5255946311094123,-0.1876370840643046,-0.46182419875441644,0.1134324291862842,-0.4511556986368637,-0.23660081543578326,-0.03212661715166501,0.4233597557580234,-0.04108323580917668,0.0008267548467328634,0.4151632680532532,-0.593808531653079,-0.7496851993242865,0.22760301842004682,0.22047348105928677,-0.024664188543265513,0.01261757863712934,-0.06835295043704535,0.28475004764454653,-0.004889444842055734,0.5936165467483935,0.4923976718523,0.1730808506535868,-0.1251194331323558,-0.01595568679984749
0.5859316744781803,0.03887626636426184,-0.23993418528525506,0.9328614196959635,-0.3255340624787291,-0.1840419855571327,-0.0901784301184307,0.21036075122669795,-0.2842704242940575,0.10060830393694292,-0.3217410833726499,-0.29979061789672556,-0.18181014426945938,-0.2694869453908173,-0.26852725539198957,0.08856573597976508,-0.25729540952689,-0.6002689877487501,0.22281178914005279,-0.33928773342284924,-0.19389621491080475,0.32587776602399904,0.47915188632489103,0.33075634826252887,0.22556061662199947,0.482665264684233,-0.8191169635525901,-1.0892004860179,0.3362607230380792,0.21052149020764926,0.11065626152579522,-0.12343033713528484,-0.16278449675719114,0.5746855330340738,-0.0029898510125270367,0.6427282975849339,0.7116977324297984,-0.16893197214278052,-0.24357571243611967,-0.033335681041456955
0.45357989787871916,0.17032635138348978,-0.2620279215742652,0.6516596450490948,-0.0733889405669603,-0.10458804915379857,0.07224951855205253,-0.04274252052994347,-0.1867147446137332,0.013283622151272573,-0.023819351553268697,-0.7003507986165516,-0.6139354733230061,0.2468266405188576,-0.1730832947240377,-0.06744218626320045,-0.3044362586581204,-0.4399120398835197,-0.3178002773769408,-0.06432002173616888,-0.07471947814332766,0.12818343526835646,0.3027918761267363,0.20501732255722532,0.2410327676897989,0.40020348752226664,-0.4741987881295618,-0.9382859798117315,0.408750860783684,0.22591000597494243,-0.0012091355414725335,-0.04019437778802898,0.08232937451563407,0.309170014383271,-0.09543827085422835,0.37097223109273164,0.5645237135526432,-0.3621694958577809,-0.031398686858929825,-0.3258717730362789
0.15289992347582507,-0.1772241232964078,-0.712306921045206,0.519322564091844,0.03586755282955889,-0.42644485936947285,0.4839435416627018,0.3656876412382599,-0.3009578745871201,-0.1901338988789955,-0.19715952562746966,-0.40969178386802957,-0.6397508123076122,-0.22165301976243063,-0.2479825164221152,-0.6728862783382938,-0.0572629020931025,-0.42592272275181,0.026985628894795555,-0.295175785252076,-0.4441398764969131,0.28506889309453565,0.4313605798182377,0.25005299834036604,0.5613574725515874,0.4834948856412082,-0.700124293220483,-0.5376364105622887,0.21392439180953565,-0.1354106954801751,0.38747830522006044,0.0021980972728586623,-0.1279021917606914,-0.027761298361408615,0.005342177237410428,0.305913815329512,0.7599157283610781,-0.0647516511683876,0.010074916250194521,-0.5756263445984916
0.07773645949308938,0.009376058280707866,-0.3624192174329113,0.5932764314269043,-0.10116744065647484,-0.1195851957446931,0.27526015811020776,0.20114230832335644,-0.23904208549897377,-0.16008735814396785,-0.14617282695450695,-0.3769496500259345,-0.5993681359836227,0.00839651589049345,-0.08734669490338803,-0.4550325700974362,0.08714513018397468,-0.5464365482892433,0.009769420243090021,-0.20298487119301717,-0.2946386904981664,0.10897167126501427,0.4415015834404457,0.07531174845566167,0.34712665222963457,0.3609002276473976,-0.3062502165704585,-0.6197786479799906,0.413411123322869,0.08199453877692767,0.4360583279234338,-0.07048820640858293,0.08382050475353137,-0.09434316329007097,-0.046501714410185135,-0.05004629975349577,0.5677794127447875,-0.3715485053227962,0.2445901184274457,-0.6503866785346959
-0.07514544689546661,-0.10838099582719021,-0.47538891957838414,0.4385037064588807,0.0916097059806057,-0.5476428903435676,0.5330839144304136,0.22372111550901758,-0.3218184268257185,-0.4213288186275197,-0.18840797940113327,-0.06847194623575986,-0.5829930098394692,0.04826909372841469,-0.005780448994677029,-0.3917542243649376,0.022203359718419094,-0.31119939413371905,-0.08627683954393758,-0.2689072150316643,-0.1667413377318776,0.3334243125469511,0.3519536051420467,0.19305002608249305,0.26285675812436204,0.5031690116557308,-0.4594564894995171,-0.4933573124354439,0.18811644600553373,-0.1412224308867337,0.23812949255585408,-0.12822824425023888,0.08500652045171797,0.043686323761929116,-0.1739728804197507,0.5542785387096338,0.6468198445534644,-0.07606976110795036,0.04932267080032507,-0.6099377696769018
-0.01453054226433581,-0.2287099994235178,-0.4052517674976844,0.5582369214445945,0.07434416659999724,-0.46281549210675976,0.44845837055473636,0.2598503139134544,-0.3271652859538142,-0.23235205981967613,-0.3600756464650363,-0.28895244021444566,-0.40930733750725234,0.059743118136818346,0.06365609329975822,-0.4989025631284778,0.17066514547133801,-0.4095066818843022,0.2522853410835964,-0.5270230837998862,-0.18108580583203296,0.29461905396292143,0.3163902774674725,0.05185902018677728,0.16962531122677027,0.1332279955250932,-0.5377209528775526,-0.8653326577430348,0.24486317729474644,-0.12729418216297483,0.6315374054146959,0.07974000955050008,-0.03698076648054163,0.061043882131922314,-0.053001386433284794,0.06816013549204367,0.5157506310348228,0.04444120846548786,0.3012306142292875,-0.8959135236002347
0.0366788430408712,-0.050159498330413346,-0.535826316869965,0.5727994471494003,0.05261481953164962,-0.29235580320070736,0.46247593005845017,0.46106901097611286,-0.3385836387924503,-0.09881090648036249,-0.2479337520813551,-0.5838610151239775,-0.6035638966348292,0.2826683776490916,-0.33770745632075255,-0.7412187706882801,-0.040245100123716945,-0.4655935189154249,0.35973961132522675,-0.4793560988946915,-0.36748328139147063,0.28902685188826954,0.6994318010173115,0.37507712753970424,0.2402514107633266,0.13038805614445093,-0.42461716840861635,-0.7278747596381359,0.12042340497426725,0.034082224242204376,0.2515652867204773,-0.17418477784351222,-0.1365533586869779,0.024143902372446308,0.1363181170847862,0.10694535214968351,0.5263784366657704,0.18888927681536163,0.26060302684922754,-0.9453958761860343
-0.14972402546762587,-0.007060538390285108,-0.6335313487321746,0.28043723023710115,0.10246104171509454,-0.37839585117351915,0.4474161323640814,0.06729931934083659,0.14288192985010287,0.03323500810254493,-0.060238691336520545,0.07815961242815755,-0.6578571127142496,0.30491180527072903,0.06002885009648323,-0.28093736132347863,0.2795049127438769,-0.23297778674252898,-0.07267895974343845,-0.1748732233450444,-0.09045423007301225,0.11922903116695892,0.09147345855569289,0.03357936752022472,0.35960369164338013,0.699118634572639,-0.7320207429500245,-0.9048968550321019,0.17949336407598937,0.1980232105257599,0.18857433761637854,0.10632987294195828,-0.006625104774941659,0.25637811659617143,0.03583241655229881,0.30049091209542006,0.4980621643251195,0.16308956100260433,0.1943939524691215,-0.4919831850402462
-0.05219274680211125,-0.1474024607663251,-0.2548171342239308,0.22068690898447227,0.6134722015598737,-0.17318889386459635,0.23370067308992432,0.5247572869754608,-0.5578416920514548,-0.582191683513796,-0.2895182927781418,-0.24840490626067943,-0.42706253686108764,-0.24342019214171867,0.6565367215151284,-1.1257146008670498,0.18907512389221642,-0.7985704768434899,-0.045659173664185065,-0.26083749120287264,-0.3085592682031064,0.5002275053444114,-0.009233286921605355,-0.2997197860517588,0.18224388234422423,0.3857106141485013,-0.5672526615765168,-0.2979456853378948,0.4604232767947903,-0.3541298412036767,0.747578307598724,-0.05567554014957932,-0.21021789232152743,0.2046511158184582,0.30473393568550367,0.20211186485983443,0.9539362012028392,-0.02552836069884243,0.41665104119511137,-0.7687162813986912
0.07944588262514415,-0.2667396505905261,-0.35952660639139966,0.8779474067494646,-0.03298534873575658,-0.2804298214702104,0.30622811573363395,0.716703967058619,-0.4795617433726333,-0.08517857265082385,-0.2379101968975312,-0.5157542515451871,-0.19685996260910735,-0.13703826740923591,-0.2628441923804439,-0.9094573980983444,-0.38618953727099936,-0.8075856735480886,-0.056460080362542256,-0.374510657242489,-0.5388646273852112,0.5095476768064793,0.3287978499441949,0.2919785300077906,0.2675010563457614,0.1973063430298556,-0.454057604006945,-0.8441996902077826,0.048723096369965815,-0.11314960577214264,0.1402707287469288,-0.19279597467196954,-0.020489905391706656,0.04331729173710382,0.25832729517670144,0.2823815750825541,0.6438312384237223,0.2832330747351519,0.09074765393430044,-0.45484928848675266
0.3624405585496763,0.12106603036757368,-0.484983532021967,0.8277953450090376,-0.12477112492680761,-0.43523738528204603,0.04852670156132115,0.3557894146327367,-0.13784599635120787,-0.14958820797458128,-0.1497780108280083,-0.48977725720483745,-0.6648910580531104,0.18735349324927505,-0.3587115400876577,-0.6083958842617134,-0.1556866928968389,-0.7441444210512116,0.07767409601891394,-0.02063774731785986,-0.07125802443622474,0.22150773704498022,0.5603205670510174,-0.0040613208809769374,0.015619176453616726,0.5613337002523142,-0.9199975320267565,-0.9712472356093842,0.5048154543062604,0.08419479773249847,0.20068576125690307,-0.176702860443278,-0.10133053054822196,0.27248739151771934,0.09332123279875705,0.4504024430465193,0.7962054949078394,0.045647240758110524,-0.1225948820016877,-0.3480243434233083
0.14761312560226061,0.009528474065613607,-0.49506892047847817,0.8093915261575297,-0.10823826726541405,-0.28390104554303697,0.3927849798191581,0.13315530610362586,0.11945824312687492,-0.16148760169818388,-0.13926944593182444,-0.40177038508381036,-0.7222343001373214,0.13522513257190924,-0.05805455770023027,-0.3745371400380386,0.1068446033410296,-0.4172100969873359,-0.36328341908011275,-0.13844253625028197,-0.15991922133879485,0.044461118416025305,0.483699066632832,0.13170615985290163,0.04271492777097255,0.31757964761826396,-0.4977575135910337,-0.8844829912177836,0.1135806265608701,-0.0024683346084259095,0.175572529992482,-0.024224484671801355,-0.20932482152182275,0.31338515919390786,-0.03793815105190028,0.25027878664306713,0.42468355928248425,0.13360799510642649,0.13142055929076157,-0.6944376969590876
-0.09252543911731226,-0.08606120387294856,-0.5508065263536204,0.3489821592641346,0.17995692801723315,-0.20783738762957674,0.28839971754347565,0.05709529630252326,-0.38112261152856225,-0.3651782238431968,-0.07419011338947772,-0.2758606734142104,-0.740270789905679,-0.15871844140717514,0.39736025523513085,-0.6577789961251542,0.2186385401754236,-0.6020437914143091,0.1724869331170159,-0.07526949418755274,-0.14501582142382335,0.14967658896291286,0.22942960848599356,-0.17236172023793128,0.2537747729226657,0.4347155168666575,-0.43815407471108736,-0.79592606946291,0.24089896964651739,-0.2871243988783954,0.3563787394612096,-0.04916022069034902,-0.19632376530061388,0.1769107406396419,0.07492405309656959,0.11397194030923512,0.6639211559937611,0.21130785322208162,0.37360900548774056,-0.7420492898840139
0.27548418997992563,0.04275568561876199,-0.5632223611878611,0.567001853448613,-0.05575037032831384,-0.45197997515573995,0.4940568627818288,0.6584099850806275,-0.38969764251239747,-0.10240890855637232,-0.4640342156527608,-0.5474262702659649,-0.14256231646459444,-0.01072711478261254,-0.13280954167267833,-1.0850802559079957,-0.188598024507683,-0.8333065542582071,0.26935904854956655,-0.45238121670701925,-0.26795760730307466,0.2745457522306854,0.4162430710287002,0.20984947941498694,0.006155238410211691,0.41671345908409724,-0.7770973325622816,-0.6190972377085786,0.4378156853575939,-0.15889543341705184,0.35196258835939387,-0.13724794538138615,0.017787049862758746,-0.2814790731849756,0.20061923168361842,0.48330481640182904,0.7409723641757392,0.32400867037331355,0.020333998247406684,-0.4548217682519682
0.23973802230908633,0.046741112560933704,-0.6097565139594929,0.7442113908153886,-0.0817124723760526,-0.1985689379279258,0.40798686930881745,0.7271373760999296,0.16472919994986984,-0.048764086160780415,-0.4207468771438583,-0.5076078296849005,-0.761103047705432,-0.21224975203096036,-0.3127744078153833,-0.8024472049436312,-0.12223833516774578,-0.7134224467677124,0.38738057120221236,-0.5358938994599384,-0.2078473290808672,-0.05493030914503855,0.6008616369807271,0.05104985960388381,0.013022199551693259,0.31163520532930766,-0.7206860476040219,-0.6901990718241287,0.49979410096263277,0.1754440224476255,0.135230466727514,-0.08037948419996799,-0.24047631236340405,0.35364706199632484,0.09775563733660095,0.5714918955264816,0.5156976666497071,-0.05455267385922558,-0.22541716668149775,0.1720261633429876
-0.09142986428273109,-0.13414781081993604,-0.4162490783405556,0.4949798054113743,-0.003958865261422639,-0.5507782193510256,0.34031626496412115,0.39854505452184974,-0.06995986934313013,-0.36057143252438295,-0.4079429174723044,-0.374248442528871,-0.6823312847943735,0.01208929796490886,0.24940960720191663,-0.3523403883016397,0.1124229775704263,-0.5524713277112949,-0.2505011709372084,-0.23804470778838677,-0.15922297107743405,0.032521708391136855,0.4008600024099662,-0.03641996135638148,-0.0469990081345025,0.40085883898869534,-0.5373821455192804,-0.97800726799212,0.42917429779098637,0.04003799912153827,0.29337799430825273,0.08233019036699464,-0.20035868506250226,0.517893061373546,-0.13385768048260105,0.756788304106587,0.6060231159503812,0.15666077475841667,0.014607993265623745,-0.3582228579058765
0.06342005662752279,0.07120846666540304,-0.3368848802631903,0.5126318051312062,-0.09546895941898345,-0.702053010946019,0.29858418926759484,0.2904877576572566,0.14093875703928233,-0.2849962399655434,-0.09791089479913725,-0.1619218568149829,-0.8136780337463699,0.34705835790967315,0.41743672425149125,-0.729047673348476,-0.09337995837159871,-0.49954371037680617,-0.14967894443762814,-0.14709602745100225,-0.035976728784750014,-0.07314683384863378,0.16635101431778548,-0.018870272088094726,0.3086873189870513,0.6320162241852394,-0.36163059874839887,-0.9077245299215931,0.25954152935547237,-0.20440845876064725,-0.09807063767569736,-0.04473372175483599,0.007099131673610065,0.2651339437695934,0.2747046985058423,0.33079912577772974,0.5885531447775745,-0.2123705159279467,0.07037596233227074,-0.36529592802682087
-0.3246432050757212,0.037684925587964976,-0.34497073913689974,0.25212837264599763,0.4580598654750192,-0.25642228855657956,0.31444121328542085,0.1456932013193069,-0.004190591285392897,-0.6905180404306875,-0.18299908552907362,-0.155745543243525,-0.6897627322686053,-0.13810676630862995,0.2309661615583541,-0.913200037415441,0.1610330257883849,-0.5081825738694469,0.08488046373110081,-0.313408888866227,-0.18661859397505462,0.1703194128476726,-0.06103601628000223,-0.3695532500882274,0.21078158361731103,0.18923442425564807,-0.2841808270820867,-1.2621194227303847,0.3249953391077728,-0.21322443451018197,0.5704656750663639,-0.08367954047685566,0.046737990306925506,0.16524784689437938,0.11565439838434192,0.3271997489234816,0.5404164337588965,-0.29240415186025137,0.23276184446640882,-0.5612686840996866
-0.11456349898649049,-0.20323864954343698,-0.5284881975738412,0.31896640013078487,0.4290625771383132,-0.5296622472319543,0.5549630094041821,0.1861433721711407,-0.14255119531935562,-0.4046101860431198,-0.03468282370797582,-0.12256070867253052,-0.7070135298049693,0.19034558570876742,-0.01752571949911122,-0.9701051593159198,0.0555166490777384,-0.7871123159887219,0.14837721423657224,-0.09479758275199011,-0.22564453252432815,-0.11626794148011509,-0.2341842257424439,-0.18292689767052311,0.25507414933317407,0.6617988739692416,-0.3967643574709045,-0.8556432729369177,0.2680618511417042,-0.011969011046484124,0.3746780841315648,-0.06341562173362991,-0.13925964858279744,0.17640835636980473,0.31762248439730323,0.1470621252336436,0.8159208918089441,0.0910096374347969,0.2534357808351862,-0.4226774486138247
